chest,head,back,pelvis,leftarm,leftleg,leftfoot,lefthand,leftshoulder,leftthigh,rightarm,rightleg,rightfoot,righthand,rightshoulder,rightthigh
0.21,0.22,0.14,0.15,0.06,0.14,0.05,0.03,0.03,0.14,0.10,0.18,0.07,0.05,0.17,0.17
0.21,0.22,0.13,0.15,0.06,0.14,0.05,0.03,0.02,0.14,0.10,0.18,0.07,0.05,0.17,0.17
0.21,0.21,0.13,0.15,0.06,0.14,0.05,0.03,0.02,0.14,0.09,0.18,0.07,0.05,0.16,0.17
0.20,0.21,0.13,0.14,0.06,0.14,0.05,0.03,0.02,0.14,0.09,0.17,0.07,0.05,0.16,0.16
0.20,0.20,0.13,0.14,0.05,0.14,0.04,0.03,0.02,0.13,0.09,0.17,0.07,0.05,0.16,0.16
0.20,0.20,0.12,0.14,0.05,0.13,0.04,0.03,0.02,0.13,0.09,0.17,0.07,0.05,0.15,0.16
0.19,0.20,0.12,0.14,0.05,0.13,0.04,0.03,0.02,0.13,0.09,0.17,0.06,0.05,0.15,0.15
0.19,0.19,0.12,0.13,0.05,0.13,0.04,0.03,0.02,0.13,0.09,0.16,0.06,0.05,0.15,0.15
0.22,0.21,0.12,0.14,0.06,0.14,0.05,0.03,0.03,0.14,0.09,0.18,0.07,0.05,0.16,0.16
0.26,0.22,0.12,0.15,0.06,0.15,0.05,0.03,0.03,0.15,0.10,0.19,0.07,0.05,0.17,0.17
0.29,0.24,0.12,0.16,0.06,0.16,0.05,0.03,0.03,0.16,0.10,0.20,0.07,0.06,0.18,0.18
0.33,0.25,0.12,0.16,0.07,0.17,0.05,0.04,0.04,0.17,0.11,0.21,0.08,0.06,0.20,0.19
0.36,0.26,0.12,0.17,0.07,0.19,0.06,0.04,0.04,0.18,0.12,0.23,0.08,0.06,0.21,0.20
0.39,0.28,0.12,0.18,0.07,0.20,0.06,0.04,0.05,0.19,0.12,0.24,0.08,0.07,0.22,0.21
0.43,0.29,0.13,0.19,0.08,0.21,0.06,0.04,0.05,0.20,0.13,0.25,0.09,0.07,0.23,0.22
0.46,0.31,0.13,0.19,0.08,0.22,0.06,0.04,0.05,0.21,0.14,0.27,0.09,0.07,0.24,0.23
0.50,0.32,0.13,0.20,0.09,0.23,0.07,0.04,0.06,0.22,0.14,0.28,0.09,0.08,0.25,0.24
0.53,0.34,0.13,0.21,0.09,0.24,0.07,0.04,0.06,0.23,0.15,0.29,0.10,0.08,0.26,0.25
0.56,0.35,0.13,0.22,0.09,0.25,0.07,0.05,0.07,0.24,0.15,0.31,0.10,0.08,0.28,0.26
0.60,0.36,0.13,0.23,0.10,0.27,0.08,0.05,0.07,0.25,0.16,0.32,0.10,0.08,0.29,0.27
0.63,0.38,0.13,0.23,0.10,0.28,0.08,0.05,0.07,0.26,0.17,0.33,0.11,0.09,0.30,0.28
0.66,0.39,0.13,0.24,0.11,0.29,0.08,0.05,0.08,0.27,0.17,0.35,0.11,0.09,0.31,0.29
0.70,0.41,0.13,0.25,0.11,0.30,0.08,0.05,0.08,0.28,0.18,0.36,0.11,0.09,0.32,0.30
0.73,0.42,0.13,0.26,0.11,0.31,0.09,0.05,0.09,0.29,0.18,0.37,0.12,0.10,0.33,0.30
0.77,0.44,0.13,0.26,0.12,0.32,0.09,0.06,0.09,0.30,0.19,0.39,0.12,0.10,0.34,0.31
0.80,0.45,0.13,0.27,0.12,0.33,0.09,0.06,0.09,0.31,0.20,0.40,0.12,0.10,0.36,0.32
0.83,0.46,0.14,0.28,0.12,0.35,0.10,0.06,0.10,0.32,0.20,0.41,0.13,0.11,0.37,0.33
0.87,0.48,0.14,0.29,0.13,0.36,0.10,0.06,0.10,0.33,0.21,0.43,0.13,0.11,0.38,0.34
0.90,0.49,0.14,0.29,0.13,0.37,0.10,0.06,0.11,0.34,0.22,0.44,0.13,0.11,0.39,0.35
0.94,0.51,0.14,0.30,0.14,0.38,0.10,0.06,0.11,0.36,0.22,0.45,0.14,0.12,0.40,0.36
0.97,0.52,0.14,0.31,0.14,0.39,0.11,0.06,0.11,0.37,0.23,0.46,0.14,0.12,0.41,0.37
1.00,0.54,0.14,0.32,0.14,0.40,0.11,0.07,0.12,0.38,0.23,0.48,0.14,0.12,0.42,0.38
1.04,0.55,0.14,0.33,0.15,0.41,0.11,0.07,0.12,0.39,0.24,0.49,0.15,0.13,0.44,0.39
1.07,0.56,0.14,0.33,0.15,0.43,0.12,0.07,0.13,0.40,0.25,0.50,0.15,0.13,0.45,0.40
1.11,0.58,0.14,0.34,0.16,0.44,0.12,0.07,0.13,0.41,0.25,0.52,0.15,0.13,0.46,0.41
1.14,0.59,0.14,0.35,0.16,0.45,0.12,0.07,0.13,0.42,0.26,0.53,0.16,0.14,0.47,0.42
1.17,0.61,0.14,0.36,0.16,0.46,0.12,0.07,0.14,0.43,0.27,0.54,0.16,0.14,0.48,0.43
1.21,0.62,0.14,0.36,0.17,0.47,0.13,0.08,0.14,0.44,0.27,0.56,0.16,0.14,0.49,0.44
1.24,0.64,0.15,0.37,0.17,0.48,0.13,0.08,0.15,0.45,0.28,0.57,0.17,0.14,0.50,0.45
1.28,0.65,0.15,0.38,0.17,0.49,0.13,0.08,0.15,0.46,0.28,0.58,0.17,0.15,0.52,0.46
1.31,0.66,0.15,0.39,0.18,0.51,0.13,0.08,0.15,0.47,0.29,0.60,0.17,0.15,0.53,0.47
1.34,0.68,0.15,0.39,0.18,0.52,0.14,0.08,0.16,0.48,0.30,0.61,0.18,0.15,0.54,0.48
1.38,0.69,0.15,0.40,0.19,0.53,0.14,0.08,0.16,0.49,0.30,0.62,0.18,0.16,0.55,0.49
1.41,0.71,0.15,0.41,0.19,0.54,0.14,0.08,0.17,0.50,0.31,0.64,0.18,0.16,0.56,0.50
1.45,0.72,0.15,0.42,0.19,0.55,0.15,0.09,0.17,0.51,0.31,0.65,0.19,0.16,0.57,0.51
1.48,0.74,0.15,0.43,0.20,0.56,0.15,0.09,0.17,0.52,0.32,0.66,0.19,0.17,0.58,0.52
1.51,0.75,0.15,0.43,0.20,0.57,0.15,0.09,0.18,0.53,0.33,0.68,0.19,0.17,0.60,0.53
1.55,0.77,0.15,0.44,0.21,0.59,0.15,0.09,0.18,0.54,0.33,0.69,0.20,0.17,0.61,0.54
1.58,0.78,0.15,0.45,0.21,0.60,0.16,0.09,0.19,0.55,0.34,0.70,0.20,0.18,0.62,0.55
1.61,0.79,0.15,0.46,0.21,0.61,0.16,0.09,0.19,0.56,0.35,0.72,0.21,0.18,0.63,0.56
1.65,0.81,0.15,0.46,0.22,0.62,0.16,0.09,0.19,0.57,0.35,0.73,0.21,0.18,0.64,0.56
1.68,0.82,0.16,0.47,0.22,0.63,0.17,0.10,0.20,0.58,0.36,0.74,0.21,0.19,0.65,0.57
1.72,0.84,0.16,0.48,0.23,0.64,0.17,0.10,0.20,0.59,0.36,0.75,0.22,0.19,0.66,0.58
1.75,0.85,0.16,0.49,0.23,0.65,0.17,0.10,0.21,0.60,0.37,0.77,0.22,0.19,0.68,0.59
1.78,0.87,0.16,0.50,0.23,0.67,0.17,0.10,0.21,0.61,0.38,0.78,0.22,0.20,0.69,0.60
1.82,0.88,0.16,0.50,0.24,0.68,0.18,0.10,0.21,0.62,0.38,0.79,0.23,0.20,0.70,0.61
1.85,0.89,0.16,0.51,0.24,0.69,0.18,0.10,0.22,0.63,0.39,0.81,0.23,0.20,0.71,0.62
1.89,0.91,0.16,0.52,0.24,0.70,0.18,0.11,0.22,0.64,0.39,0.82,0.23,0.20,0.72,0.63
1.92,0.92,0.16,0.53,0.25,0.71,0.19,0.11,0.23,0.66,0.40,0.83,0.24,0.21,0.73,0.64
1.95,0.94,0.16,0.53,0.25,0.72,0.19,0.11,0.23,0.67,0.41,0.85,0.24,0.21,0.74,0.65
1.99,0.95,0.16,0.54,0.26,0.73,0.19,0.11,0.23,0.68,0.41,0.86,0.24,0.21,0.76,0.66
2.02,0.97,0.16,0.55,0.26,0.74,0.19,0.11,0.24,0.69,0.42,0.87,0.25,0.22,0.77,0.67
2.06,0.98,0.16,0.56,0.26,0.76,0.20,0.11,0.24,0.70,0.43,0.89,0.25,0.22,0.78,0.68
2.09,0.99,0.17,0.56,0.27,0.77,0.20,0.11,0.25,0.71,0.43,0.90,0.25,0.22,0.79,0.69
2.12,1.01,0.17,0.57,0.27,0.78,0.20,0.12,0.25,0.72,0.44,0.91,0.26,0.23,0.80,0.70
2.16,1.02,0.17,0.58,0.28,0.79,0.20,0.12,0.25,0.73,0.44,0.93,0.26,0.23,0.81,0.71
2.19,1.04,0.17,0.59,0.28,0.80,0.21,0.12,0.26,0.74,0.45,0.94,0.26,0.23,0.82,0.72
2.23,1.05,0.17,0.60,0.28,0.81,0.21,0.12,0.26,0.75,0.46,0.95,0.27,0.24,0.84,0.73
2.36,1.12,0.18,0.63,0.30,0.87,0.22,0.13,0.28,0.80,0.48,1.01,0.28,0.25,0.89,0.77
2.48,1.19,0.19,0.67,0.32,0.92,0.24,0.14,0.30,0.85,0.51,1.06,0.30,0.26,0.94,0.82
2.61,1.26,0.20,0.71,0.34,0.97,0.25,0.15,0.31,0.89,0.54,1.12,0.31,0.28,0.99,0.86
2.74,1.33,0.21,0.74,0.36,1.02,0.27,0.15,0.33,0.94,0.57,1.18,0.33,0.29,1.04,0.91
2.87,1.40,0.22,0.78,0.38,1.08,0.28,0.16,0.35,0.99,0.60,1.23,0.35,0.31,1.10,0.95
3.00,1.47,0.23,0.82,0.40,1.13,0.29,0.17,0.37,1.04,0.62,1.29,0.36,0.32,1.15,0.99
3.13,1.54,0.24,0.85,0.42,1.18,0.31,0.18,0.38,1.09,0.65,1.35,0.38,0.34,1.20,1.04
3.26,1.61,0.25,0.89,0.44,1.23,0.32,0.19,0.40,1.14,0.68,1.40,0.40,0.35,1.25,1.08
3.39,1.68,0.26,0.93,0.46,1.29,0.34,0.20,0.42,1.19,0.71,1.46,0.41,0.37,1.31,1.13
3.52,1.75,0.27,0.96,0.48,1.34,0.35,0.20,0.44,1.23,0.73,1.52,0.43,0.38,1.36,1.17
3.65,1.82,0.28,1.00,0.50,1.39,0.36,0.21,0.45,1.28,0.76,1.57,0.44,0.39,1.41,1.21
3.78,1.89,0.29,1.04,0.52,1.44,0.38,0.22,0.47,1.33,0.79,1.63,0.46,0.41,1.46,1.26
3.91,1.96,0.30,1.07,0.54,1.50,0.39,0.23,0.49,1.38,0.82,1.69,0.48,0.42,1.51,1.30
4.04,2.03,0.31,1.11,0.56,1.55,0.40,0.24,0.51,1.43,0.85,1.74,0.49,0.44,1.57,1.35
4.17,2.10,0.32,1.15,0.58,1.60,0.42,0.24,0.52,1.48,0.87,1.80,0.51,0.45,1.62,1.39
4.30,2.17,0.33,1.18,0.60,1.65,0.43,0.25,0.54,1.53,0.90,1.85,0.53,0.47,1.67,1.44
4.43,2.24,0.34,1.22,0.62,1.71,0.45,0.26,0.56,1.57,0.93,1.91,0.54,0.48,1.72,1.48
4.56,2.31,0.35,1.26,0.64,1.76,0.46,0.27,0.58,1.62,0.96,1.97,0.56,0.49,1.77,1.52
4.69,2.38,0.36,1.29,0.65,1.81,0.47,0.28,0.59,1.67,0.99,2.02,0.57,0.51,1.83,1.57
4.82,2.45,0.37,1.33,0.67,1.86,0.49,0.29,0.61,1.72,1.01,2.08,0.59,0.52,1.88,1.61
4.95,2.53,0.38,1.37,0.69,1.92,0.50,0.29,0.63,1.77,1.04,2.14,0.61,0.54,1.93,1.66
5.08,2.60,0.39,1.41,0.71,1.97,0.51,0.30,0.65,1.82,1.07,2.19,0.62,0.55,1.98,1.70
5.21,2.67,0.40,1.44,0.73,2.02,0.53,0.31,0.66,1.86,1.10,2.25,0.64,0.57,2.04,1.74
5.34,2.74,0.41,1.48,0.75,2.07,0.54,0.32,0.68,1.91,1.12,2.31,0.66,0.58,2.09,1.79
5.47,2.81,0.42,1.52,0.77,2.13,0.56,0.33,0.70,1.96,1.15,2.36,0.67,0.59,2.14,1.83
5.60,2.88,0.43,1.55,0.79,2.18,0.57,0.34,0.72,2.01,1.18,2.42,0.69,0.61,2.19,1.88
5.73,2.95,0.43,1.59,0.81,2.23,0.58,0.34,0.73,2.06,1.21,2.48,0.70,0.62,2.24,1.92
5.85,3.02,0.44,1.63,0.83,2.28,0.60,0.35,0.75,2.11,1.24,2.53,0.72,0.64,2.30,1.97
5.98,3.09,0.45,1.66,0.85,2.34,0.61,0.36,0.77,2.16,1.26,2.59,0.74,0.65,2.35,2.01
6.11,3.16,0.46,1.70,0.87,2.39,0.63,0.37,0.79,2.20,1.29,2.64,0.75,0.67,2.40,2.05
6.24,3.23,0.47,1.74,0.89,2.44,0.64,0.38,0.80,2.25,1.32,2.70,0.77,0.68,2.45,2.10
6.37,3.30,0.48,1.77,0.91,2.49,0.65,0.38,0.82,2.30,1.35,2.76,0.79,0.69,2.50,2.14
6.50,3.37,0.49,1.81,0.93,2.55,0.67,0.39,0.84,2.35,1.38,2.81,0.80,0.71,2.56,2.19
6.63,3.44,0.50,1.85,0.95,2.60,0.68,0.40,0.86,2.40,1.40,2.87,0.82,0.72,2.61,2.23
6.76,3.51,0.51,1.88,0.97,2.65,0.69,0.41,0.87,2.45,1.43,2.93,0.84,0.74,2.66,2.27
6.89,3.58,0.52,1.92,0.99,2.70,0.71,0.42,0.89,2.50,1.46,2.98,0.85,0.75,2.71,2.32
7.02,3.65,0.53,1.96,1.01,2.76,0.72,0.43,0.91,2.54,1.49,3.04,0.87,0.77,2.77,2.36
7.15,3.72,0.54,1.99,1.03,2.81,0.74,0.43,0.93,2.59,1.51,3.10,0.88,0.78,2.82,2.41
7.28,3.79,0.55,2.03,1.05,2.86,0.75,0.44,0.94,2.64,1.54,3.15,0.90,0.79,2.87,2.45
7.41,3.86,0.56,2.07,1.07,2.91,0.76,0.45,0.96,2.69,1.57,3.21,0.92,0.81,2.92,2.50
7.54,3.93,0.57,2.10,1.09,2.97,0.78,0.46,0.98,2.74,1.60,3.27,0.93,0.82,2.97,2.54
7.67,4.00,0.58,2.14,1.10,3.02,0.79,0.47,1.00,2.79,1.63,3.32,0.95,0.84,3.03,2.58
7.80,4.07,0.59,2.18,1.12,3.07,0.81,0.48,1.01,2.84,1.65,3.38,0.97,0.85,3.08,2.63
7.93,4.14,0.60,2.22,1.14,3.12,0.82,0.48,1.03,2.88,1.68,3.43,0.98,0.87,3.13,2.67
8.06,4.21,0.61,2.25,1.16,3.18,0.83,0.49,1.05,2.93,1.71,3.49,1.00,0.88,3.18,2.72
8.19,4.28,0.62,2.29,1.18,3.23,0.85,0.50,1.07,2.98,1.74,3.55,1.01,0.89,3.23,2.76
8.32,4.35,0.63,2.33,1.20,3.28,0.86,0.51,1.09,3.03,1.76,3.60,1.03,0.91,3.29,2.80
8.45,4.42,0.64,2.36,1.22,3.33,0.87,0.52,1.10,3.08,1.79,3.66,1.05,0.92,3.34,2.85
8.58,4.49,0.65,2.40,1.24,3.39,0.89,0.52,1.12,3.13,1.82,3.72,1.06,0.94,3.39,2.89
8.71,4.56,0.66,2.44,1.26,3.44,0.90,0.53,1.14,3.18,1.85,3.77,1.08,0.95,3.44,2.94
8.84,4.63,0.67,2.47,1.28,3.49,0.92,0.54,1.16,3.22,1.88,3.83,1.10,0.97,3.49,2.98
8.97,4.70,0.68,2.51,1.30,3.54,0.93,0.55,1.17,3.27,1.90,3.89,1.11,0.98,3.55,3.03
9.10,4.77,0.69,2.55,1.32,3.60,0.94,0.56,1.19,3.32,1.93,3.94,1.13,1.00,3.60,3.07
9.23,4.84,0.70,2.58,1.34,3.65,0.96,0.57,1.21,3.37,1.96,4.00,1.14,1.01,3.65,3.11
9.35,4.91,0.71,2.62,1.36,3.70,0.97,0.57,1.23,3.42,1.99,4.06,1.16,1.02,3.70,3.16
9.48,4.98,0.72,2.66,1.38,3.75,0.99,0.58,1.24,3.47,2.02,4.11,1.18,1.04,3.76,3.20
9.61,5.05,0.73,2.69,1.40,3.81,1.00,0.59,1.26,3.52,2.04,4.17,1.19,1.05,3.81,3.25
9.74,5.12,0.74,2.73,1.42,3.86,1.01,0.60,1.28,3.56,2.07,4.22,1.21,1.07,3.86,3.29
9.87,5.19,0.75,2.77,1.44,3.91,1.03,0.61,1.30,3.61,2.10,4.28,1.23,1.08,3.91,3.33
10.00,5.26,0.76,2.80,1.46,3.96,1.04,0.62,1.31,3.66,2.13,4.34,1.24,1.10,3.96,3.38
10.10,5.34,0.79,2.86,1.49,4.03,1.06,0.63,1.33,3.73,2.16,4.40,1.26,1.12,4.03,3.43
10.19,5.42,0.82,2.91,1.52,4.09,1.08,0.64,1.35,3.80,2.20,4.46,1.28,1.14,4.09,3.49
10.28,5.50,0.85,2.96,1.55,4.15,1.10,0.65,1.36,3.87,2.24,4.52,1.31,1.16,4.16,3.54
10.38,5.58,0.88,3.01,1.58,4.21,1.12,0.67,1.38,3.95,2.28,4.58,1.33,1.18,4.22,3.60
10.47,5.66,0.91,3.06,1.61,4.28,1.14,0.68,1.40,4.02,2.31,4.64,1.35,1.20,4.29,3.65
10.56,5.74,0.94,3.12,1.64,4.34,1.16,0.69,1.41,4.09,2.35,4.70,1.37,1.22,4.35,3.71
10.66,5.82,0.97,3.17,1.67,4.40,1.18,0.71,1.43,4.16,2.39,4.76,1.39,1.24,4.42,3.76
10.75,5.90,1.00,3.22,1.70,4.46,1.20,0.72,1.45,4.23,2.43,4.82,1.41,1.26,4.48,3.82
10.85,5.98,1.03,3.27,1.73,4.53,1.22,0.73,1.46,4.30,2.46,4.88,1.43,1.28,4.55,3.87
10.94,6.06,1.06,3.32,1.76,4.59,1.24,0.75,1.48,4.37,2.50,4.94,1.46,1.30,4.61,3.92
11.03,6.14,1.08,3.38,1.79,4.65,1.26,0.76,1.50,4.44,2.54,5.00,1.48,1.32,4.68,3.98
11.13,6.22,1.11,3.43,1.82,4.71,1.28,0.77,1.51,4.51,2.58,5.06,1.50,1.34,4.74,4.03
11.22,6.30,1.14,3.48,1.84,4.78,1.30,0.79,1.53,4.58,2.61,5.12,1.52,1.36,4.81,4.09
11.31,6.38,1.17,3.53,1.87,4.84,1.32,0.80,1.55,4.66,2.65,5.18,1.54,1.38,4.87,4.14
11.41,6.46,1.20,3.58,1.90,4.90,1.34,0.81,1.57,4.73,2.69,5.23,1.56,1.40,4.94,4.20
11.50,6.54,1.23,3.64,1.93,4.96,1.36,0.82,1.58,4.80,2.73,5.29,1.58,1.42,5.00,4.25
11.59,6.62,1.26,3.69,1.96,5.02,1.38,0.84,1.60,4.87,2.76,5.35,1.61,1.44,5.07,4.31
11.69,6.70,1.29,3.74,1.99,5.09,1.40,0.85,1.62,4.94,2.80,5.41,1.63,1.46,5.13,4.36
11.78,6.78,1.32,3.79,2.02,5.15,1.41,0.86,1.63,5.01,2.84,5.47,1.65,1.48,5.20,4.42
11.88,6.86,1.35,3.84,2.05,5.21,1.43,0.88,1.65,5.08,2.88,5.53,1.67,1.50,5.26,4.47
11.97,6.94,1.38,3.90,2.08,5.27,1.45,0.89,1.67,5.15,2.91,5.59,1.69,1.52,5.33,4.53
12.06,7.02,1.41,3.95,2.11,5.34,1.47,0.90,1.68,5.22,2.95,5.65,1.71,1.54,5.39,4.58
12.16,7.11,1.44,4.00,2.14,5.40,1.49,0.92,1.70,5.29,2.99,5.71,1.74,1.56,5.46,4.63
12.25,7.19,1.47,4.05,2.17,5.46,1.51,0.93,1.72,5.37,3.03,5.77,1.76,1.58,5.52,4.69
12.34,7.27,1.50,4.10,2.20,5.52,1.53,0.94,1.73,5.44,3.06,5.83,1.78,1.61,5.59,4.74
12.44,7.35,1.53,4.16,2.23,5.59,1.55,0.95,1.75,5.51,3.10,5.89,1.80,1.63,5.65,4.80
12.53,7.43,1.56,4.21,2.26,5.65,1.57,0.97,1.77,5.58,3.14,5.95,1.82,1.65,5.72,4.85
12.62,7.51,1.59,4.26,2.29,5.71,1.59,0.98,1.78,5.65,3.18,6.01,1.84,1.67,5.78,4.91
12.72,7.59,1.62,4.31,2.32,5.77,1.61,0.99,1.80,5.72,3.21,6.07,1.86,1.69,5.85,4.96
12.81,7.67,1.65,4.36,2.35,5.84,1.63,1.01,1.82,5.79,3.25,6.13,1.89,1.71,5.91,5.02
12.91,7.75,1.68,4.42,2.38,5.90,1.65,1.02,1.83,5.86,3.29,6.19,1.91,1.73,5.98,5.07
13.00,7.83,1.70,4.47,2.41,5.96,1.67,1.03,1.85,5.93,3.33,6.25,1.93,1.75,6.04,5.13
13.09,7.91,1.73,4.52,2.44,6.02,1.69,1.05,1.87,6.00,3.36,6.31,1.95,1.77,6.11,5.18
13.19,7.99,1.76,4.57,2.47,6.08,1.71,1.06,1.88,6.08,3.40,6.37,1.97,1.79,6.17,5.24
13.28,8.07,1.79,4.62,2.50,6.15,1.73,1.07,1.90,6.15,3.44,6.43,1.99,1.81,6.24,5.29
13.37,8.15,1.82,4.68,2.53,6.21,1.75,1.09,1.92,6.22,3.48,6.49,2.01,1.83,6.30,5.34
13.47,8.23,1.85,4.73,2.56,6.27,1.77,1.10,1.94,6.29,3.52,6.55,2.04,1.85,6.37,5.40
13.56,8.31,1.88,4.78,2.59,6.33,1.79,1.11,1.95,6.36,3.55,6.61,2.06,1.87,6.43,5.45
13.65,8.39,1.91,4.83,2.62,6.40,1.81,1.12,1.97,6.43,3.59,6.67,2.08,1.89,6.50,5.51
13.75,8.47,1.94,4.88,2.65,6.46,1.83,1.14,1.99,6.50,3.63,6.73,2.10,1.91,6.56,5.56
13.84,8.55,1.97,4.94,2.68,6.52,1.85,1.15,2.00,6.57,3.67,6.79,2.12,1.93,6.63,5.62
13.94,8.63,2.00,4.99,2.71,6.58,1.87,1.16,2.02,6.64,3.70,6.85,2.14,1.95,6.69,5.67
14.03,8.71,2.03,5.04,2.74,6.65,1.89,1.18,2.04,6.72,3.74,6.91,2.16,1.97,6.76,5.73
14.12,8.79,2.06,5.09,2.77,6.71,1.91,1.19,2.05,6.79,3.78,6.97,2.19,1.99,6.82,5.78
14.22,8.87,2.09,5.14,2.80,6.77,1.93,1.20,2.07,6.86,3.82,7.03,2.21,2.01,6.89,5.84
14.31,8.95,2.12,5.20,2.83,6.83,1.95,1.22,2.09,6.93,3.85,7.09,2.23,2.03,6.95,5.89
14.40,9.03,2.15,5.25,2.86,6.90,1.97,1.23,2.10,7.00,3.89,7.15,2.25,2.05,7.02,5.95
14.50,9.11,2.18,5.30,2.89,6.96,1.99,1.24,2.12,7.07,3.93,7.21,2.27,2.07,7.08,6.00
14.59,9.19,2.21,5.35,2.92,7.02,2.01,1.26,2.14,7.14,3.97,7.27,2.29,2.09,7.15,6.05
14.68,9.27,2.24,5.40,2.95,7.08,2.03,1.27,2.15,7.21,4.00,7.33,2.31,2.11,7.21,6.11
14.78,9.35,2.27,5.46,2.98,7.14,2.05,1.28,2.17,7.28,4.04,7.39,2.34,2.14,7.28,6.16
14.87,9.43,2.29,5.51,3.01,7.21,2.06,1.29,2.19,7.35,4.08,7.45,2.36,2.16,7.34,6.22
14.97,9.51,2.32,5.56,3.04,7.27,2.08,1.31,2.20,7.43,4.12,7.51,2.38,2.18,7.41,6.27
15.06,9.59,2.35,5.61,3.07,7.33,2.10,1.32,2.22,7.50,4.15,7.57,2.40,2.20,7.47,6.33
15.15,9.67,2.38,5.66,3.10,7.39,2.12,1.33,2.24,7.57,4.19,7.63,2.42,2.22,7.54,6.38
15.25,9.75,2.41,5.72,3.13,7.46,2.14,1.35,2.26,7.64,4.23,7.69,2.44,2.24,7.60,6.44
15.34,9.83,2.44,5.77,3.16,7.52,2.16,1.36,2.27,7.71,4.27,7.75,2.46,2.26,7.67,6.49
15.43,9.91,2.47,5.82,3.19,7.58,2.18,1.37,2.29,7.78,4.30,7.81,2.49,2.28,7.73,6.55
15.53,9.99,2.50,5.87,3.22,7.64,2.20,1.39,2.31,7.85,4.34,7.87,2.51,2.30,7.80,6.60
15.62,10.07,2.53,5.92,3.25,7.71,2.22,1.40,2.32,7.92,4.38,7.93,2.53,2.32,7.86,6.66
15.59,10.10,2.57,5.95,3.26,7.72,2.23,1.41,2.32,7.94,4.39,7.94,2.54,2.33,7.88,6.68
15.55,10.12,2.62,5.98,3.27,7.73,2.23,1.41,2.31,7.96,4.41,7.96,2.55,2.33,7.90,6.71
15.51,10.15,2.66,6.01,3.28,7.74,2.24,1.42,2.30,7.98,4.42,7.98,2.56,2.34,7.92,6.74
15.48,10.18,2.71,6.04,3.30,7.75,2.25,1.43,2.30,8.01,4.43,8.00,2.57,2.35,7.94,6.77
15.44,10.21,2.75,6.07,3.31,7.77,2.25,1.44,2.29,8.03,4.45,8.01,2.58,2.36,7.96,6.80
15.41,10.23,2.80,6.10,3.32,7.78,2.26,1.44,2.28,8.05,4.46,8.03,2.59,2.37,7.98,6.82
15.37,10.26,2.84,6.13,3.33,7.79,2.26,1.45,2.27,8.07,4.47,8.05,2.60,2.38,8.00,6.85
15.34,10.29,2.88,6.16,3.35,7.80,2.27,1.46,2.27,8.09,4.49,8.06,2.60,2.38,8.03,6.88
15.30,10.32,2.93,6.19,3.36,7.82,2.27,1.47,2.26,8.11,4.50,8.08,2.61,2.39,8.05,6.91
15.27,10.34,2.97,6.22,3.37,7.83,2.28,1.47,2.25,8.13,4.51,8.10,2.62,2.40,8.07,6.94
15.23,10.37,3.02,6.25,3.38,7.84,2.28,1.48,2.25,8.15,4.53,8.12,2.63,2.41,8.09,6.97
15.20,10.40,3.06,6.28,3.40,7.85,2.29,1.49,2.24,8.17,4.54,8.13,2.64,2.42,8.11,6.99
15.16,10.43,3.10,6.31,3.41,7.87,2.30,1.50,2.23,8.19,4.55,8.15,2.65,2.42,8.13,7.02
15.13,10.45,3.15,6.34,3.42,7.88,2.30,1.50,2.23,8.21,4.57,8.17,2.66,2.43,8.15,7.05
15.09,10.48,3.19,6.36,3.43,7.89,2.31,1.51,2.22,8.24,4.58,8.19,2.67,2.44,8.17,7.08
15.05,10.51,3.24,6.39,3.45,7.90,2.31,1.52,2.21,8.26,4.59,8.20,2.68,2.45,8.19,7.11
15.02,10.54,3.28,6.42,3.46,7.92,2.32,1.53,2.21,8.28,4.61,8.22,2.69,2.46,8.21,7.13
14.98,10.56,3.32,6.45,3.47,7.93,2.32,1.53,2.20,8.30,4.62,8.24,2.70,2.46,8.23,7.16
14.95,10.59,3.37,6.48,3.48,7.94,2.33,1.54,2.19,8.32,4.64,8.25,2.71,2.47,8.25,7.19
14.91,10.62,3.41,6.51,3.50,7.95,2.34,1.55,2.19,8.34,4.65,8.27,2.72,2.48,8.27,7.22
14.88,10.65,3.46,6.54,3.51,7.97,2.34,1.56,2.18,8.36,4.66,8.29,2.73,2.49,8.29,7.25
14.84,10.67,3.50,6.57,3.52,7.98,2.35,1.56,2.17,8.38,4.68,8.31,2.74,2.50,8.32,7.28
14.81,10.70,3.54,6.60,3.53,7.99,2.35,1.57,2.17,8.40,4.69,8.32,2.75,2.51,8.34,7.30
14.77,10.73,3.59,6.63,3.55,8.00,2.36,1.58,2.16,8.42,4.70,8.34,2.76,2.51,8.36,7.33
14.74,10.76,3.63,6.66,3.56,8.02,2.36,1.59,2.15,8.44,4.72,8.36,2.77,2.52,8.38,7.36
14.70,10.78,3.68,6.69,3.57,8.03,2.37,1.59,2.14,8.47,4.73,8.38,2.78,2.53,8.40,7.39
14.66,10.81,3.72,6.72,3.58,8.04,2.38,1.60,2.14,8.49,4.74,8.39,2.79,2.54,8.42,7.42
14.63,10.84,3.76,6.75,3.60,8.05,2.38,1.61,2.13,8.51,4.76,8.41,2.80,2.55,8.44,7.44
14.59,10.87,3.81,6.78,3.61,8.06,2.39,1.62,2.12,8.53,4.77,8.43,2.80,2.55,8.46,7.47
