HOY,Head,Chest,Back,Pelvis,Left_shoulder,Right_shoulder,Left_arm,Right_arm,Left_hand,Right_hand,Left_thigh,Right_thigh,Left_calf,Right_calf,Left_foot,Right_foot
5309.5,0.04,0.05,0.02,0.03,0.01,0.03,0.01,0.02,0.01,0.01,0.01,0.03,0.02,0.03,0.00,0.01
5310.5,0.19,0.19,0.10,0.11,0.02,0.12,0.04,0.06,0.02,0.03,0.05,0.13,0.07,0.11,0.02,0.03
5311.5,0.39,0.40,0.20,0.22,0.05,0.25,0.08,0.13,0.04,0.07,0.10,0.26,0.15,0.21,0.04,0.06
5312.5,0.60,0.64,0.30,0.34,0.07,0.39,0.12,0.21,0.07,0.11,0.17,0.40,0.23,0.34,0.06,0.09
5313.5,0.83,0.91,0.42,0.49,0.10,0.56,0.17,0.30,0.09,0.16,0.27,0.58,0.36,0.51,0.10,0.14
5314.5,0.97,0.96,0.51,0.57,0.11,0.64,0.20,0.34,0.11,0.18,0.29,0.67,0.40,0.57,0.11,0.16
5315.5,1.10,1.04,0.59,0.65,0.12,0.72,0.22,0.39,0.13,0.20,0.33,0.77,0.45,0.65,0.12,0.18
5316.5,1.09,1.00,0.60,0.64,0.12,0.70,0.22,0.38,0.12,0.20,0.32,0.75,0.43,0.63,0.12,0.18
5317.5,1.05,0.95,0.58,0.63,0.11,0.68,0.21,0.37,0.12,0.19,0.31,0.73,0.42,0.62,0.12,0.18
5318.5,0.88,0.80,0.49,0.51,0.09,0.57,0.17,0.31,0.10,0.16,0.25,0.61,0.34,0.51,0.10,0.15
5319.5,0.70,0.63,0.39,0.40,0.07,0.45,0.14,0.24,0.08,0.12,0.19,0.48,0.27,0.40,0.07,0.11
5320.5,0.50,0.45,0.27,0.29,0.05,0.32,0.10,0.17,0.05,0.09,0.13,0.34,0.19,0.28,0.05,0.08
5321.5,0.29,0.27,0.16,0.17,0.03,0.19,0.06,0.10,0.03,0.05,0.08,0.20,0.11,0.16,0.03,0.04
5322.5,0.13,0.12,0.07,0.08,0.01,0.08,0.02,0.04,0.01,0.02,0.03,0.09,0.05,0.07,0.01,0.02
5323.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
